"","CodigoPostal","Barrio","TipoPropiedad","TipoAlquiler","MaxOcupantes","NumBanyos","NumDormitorios","NumCamas","TipoCama","Comodidades","PiesCuadrados","Precio","Puntuacion","MetrosCuadrados"
"1870","28005","Palacio","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Breakfast,Pets live on this property,Dog(s),Cat(s),Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,79,95,NA
"1871","28013","Palacio","Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",624,65,97,57.971472
"1872","28005","Palacio","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,59,94,NA
"1873","28012","Embajadores","Guesthouse","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Elevator in building,Heating,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,43,90,NA
"1874","28012","Embajadores","Apartment","Entire home/apt",4,1,1,3,"Real Bed","TV,Wireless Internet,Kitchen,Breakfast,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,71,93,NA
"1875","28012","Embajadores","Apartment","Entire home/apt",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace",NA,39,90,NA
"1876","28005","Embajadores","Apartment","Entire home/apt",4,1,1,1,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Heating,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,50,96,NA
"1877","28012","Embajadores","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,50,97,NA
"1878","28012","Embajadores","Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Iron,translation missing: en.hosting_amenity_50",NA,21,NA,NA
"1879","28012","Embajadores","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,First aid kit",NA,80,NA,NA
"1880","28012","Embajadores","Apartment","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Washer,Essentials,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,30,67,NA
"1881","28005","Embajadores","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Heating,Family/kid friendly,Washer,First aid kit,Fire extinguisher,Essentials,Hair dryer",NA,110,92,NA
"1882","28012","Embajadores","Loft","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,24-hour check-in,Hangers,Iron,Laptop friendly workspace",NA,100,93,NA
"1883","28012","Embajadores","Apartment","Private room",3,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Pets live on this property,Dog(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,64,97,NA
"1884","28012","Embajadores","Apartment","Private room",2,3,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Heating,Washer",NA,25,NA,NA
"1885","28005","Embajadores","Apartment","Entire home/apt",3,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,90,100,NA
"1886","28014","Cortes","Apartment","Private room",1,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Elevator in building,Heating,Washer,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49",NA,35,NA,NA
"1887","28014","Cortes","Apartment","Entire home/apt",4,2,3,5,"Real Bed","",NA,300,NA,NA
"1888","28012","Cortes","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Heating,Fire extinguisher,Essentials,Shampoo",NA,79,89,NA
"1889","28014","Cortes","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Kitchen,Family/kid friendly,Washer,Hair dryer",NA,90,NA,NA
"1890","28014","Cortes","Apartment","Entire home/apt",4,1,1,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron",NA,65,95,NA
"1891","28014","Cortes","Other","Private room",1,1.5,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Heating,Washer,Essentials,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,16,100,NA
"1892","28004","Justicia","Apartment","Entire home/apt",4,1,1,2,"Real Bed","Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Safety card,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman Entry",NA,120,94,NA
"1893","28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Essentials,Shampoo,translation missing: en.hosting_amenity_50",NA,30,100,NA
"1894","28004","Justicia","Apartment","Private room",1,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,23,92,NA
"1895","28004","Justicia","Apartment","Entire home/apt",2,1,0,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,50,97,NA
"1896","28004","Justicia","Apartment","Entire home/apt",2,1,0,1,"Pull-out Sofa","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Heating,Essentials,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,50,89,NA
"1897","28013","Justicia","Apartment","Entire home/apt",16,4.5,7,15,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,300,96,NA
"1898","28004","Justicia","Apartment","Private room",2,2,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace",NA,80,98,NA
"1899","28004","Justicia","Apartment","Private room",2,2,1,1,"Real Bed","Wireless Internet,Kitchen,Doorman,Heating,Washer,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,33,89,NA
"1900","28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Indoor fireplace,Heating,Washer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,34,97,NA
"1901","28004","Justicia","Apartment","Entire home/apt",6,1,2,4,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,120,95,NA
"1902","28004","Justicia","Apartment","Private room",3,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Pets allowed,Elevator in building,Heating,Family/kid friendly,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,35,94,NA
"1903","28004","Justicia","Apartment","Private room",1,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets live on this property,Dog(s),Elevator in building,Washer,Essentials,Shampoo,Iron,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,40,93,NA
"1904","28004","Justicia","Apartment","Entire home/apt",4,2,2,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer",NA,80,93,NA
"1905","28004","Justicia","Apartment","Entire home/apt",4,2.5,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Iron",NA,140,NA,NA
"1906","28004","Justicia","House","Entire home/apt",4,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,59,93,NA
"1907","28004","Justicia","Loft","Entire home/apt",3,1,1,1,"Real Bed","TV,Cable TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Shampoo,Hair dryer,Iron,Laptop friendly workspace",NA,95,83,NA
"1908","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Washer,Dryer,Shampoo",NA,95,93,NA
"1909","28014","Justicia","Apartment","Entire home/apt",6,2,2,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo",NA,80,NA,NA
"1910","28004","Justicia","Apartment","Shared room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,70,NA,NA
"1911","28004","Justicia","Apartment","Entire home/apt",8,1,4,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",NA,110,83,NA
"1912","28004","Justicia","Apartment","Private room",2,2,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,33,96,NA
"1913","28004","Justicia","Apartment","Entire home/apt",6,NA,3,NA,"Real Bed","",NA,100,NA,NA
"1914","28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,65,91,NA
"1915","28004","Justicia","House","Private room",2,2.5,1,1,"Real Bed","Wireless Internet,Kitchen,Pets live on this property,Elevator in building,Heating,Suitable for events,Washer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,21,100,NA
"1916","28004","Justicia","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Lockbox",NA,95,98,NA
"1917","28004","Justicia","Hostel","Private room",1,7,7,7,"Real Bed","Wireless Internet,Breakfast,Elevator in building,Hot tub,Heating,Family/kid friendly,Suitable for events,First aid kit,Safety card,Fire extinguisher,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace",NA,65,NA,NA
"1918","28004","Justicia","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Iron",NA,80,100,NA
"1919","28004","Justicia","Apartment","Entire home/apt",4,2,2,4,"Real Bed","TV,Cable TV,Wireless Internet,Kitchen,Gym,Hot tub,Buzzer/wireless intercom,Family/kid friendly,Washer,Essentials,Shampoo",NA,65,97,NA
"1920","28004","Justicia","Apartment","Entire home/apt",14,5,5,10,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,500,100,NA
"1921","28004","Justicia","Apartment","Entire home/apt",6,NA,2,4,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron",753,102,81,69.955959
"1922","28004","Universidad","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Safety card,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Private entrance",NA,30,70,NA
"1923","28004","Universidad","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Buzzer/wireless intercom,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,41,80,NA
"1924","28004","Universidad","Apartment","Private room",2,1,2,1,"Real Bed","Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50,Self Check-In,Doorman Entry,Private entrance",NA,49,86,NA
"1925","28005","Universidad","Apartment","Private room",2,2.5,4,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Doorman,Pets live on this property,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,27,100,NA
"1926","28004","Universidad","House","Private room",6,1,1,4,"Real Bed","Internet,Wireless Internet,Kitchen,Smoking allowed,Washer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,21,82,NA
"1927","28004","Universidad","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,105,97,NA
"1928","28004","Universidad","Bed & Breakfast","Private room",3,2,1,2,"Real Bed","TV,Cable TV,Wireless Internet,Smoking allowed,Breakfast,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,29,78,NA
"1929","28004","Universidad","Apartment","Entire home/apt",3,1,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Essentials,Lock on bedroom door,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,60,NA,NA
"1930","28004","Universidad","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Washer,Smoke detector,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,55,99,NA
"1931","28004","Universidad","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,85,100,NA
